"book_id","title","author","categories"
"548c608733343200091d0000","Kicking Away the Ladder","Ha-Joon Chang","Economics, Politics"
"5aba5045b238e100066bfd2c","Der unendliche Augenblick","Natalie Knapp","Psychology, Society & Culture"
"5cd152d16cee070008f3fe15","Free to Focus","Michael Hyatt","Productivity"
"5f930d266cee0700061f749b","Business für Bohemiens","Tom Hodgkinson","Entrepreneurship"
"57fbe2d470ec6300032cf66f","The Seven Sins of Memory","Daniel L. Schacter","Psychology"
"53cf6b3e3630650007230000","Inkognito","David Eagleman","Psychology, Science"
"56376c7862346500072d0000","The Impact Equation","Chris Brogan and Julien Smith","Marketing & Sales, Communication Skills"
"5460a3e63136300008280000","I Am Malala","Malala Yousafzai","History"
"5dfcc8786cee070009959b1b","Impeachment","Jeffrey A. Engel, Jon Meacham, Timothy Naftali, Peter Baker","Politics, History"
"5e1203306cee070008dc6f3e","Könnt ihr uns hören?","Jan Wehn & Davide Bortot","Creativity, History"
"558078bc6232320007a20000","Religion für Atheisten","Alain de Botton","Religion & Spirituality"
"5984edabb238e100054c1cf8","The Case Against Sugar","Gary Taubes","Health & Nutrition"
"51483e40e4b0f71597bd1358","Radikal führen","Reinhard K. Sprenger","Corporate Culture, Management & Leadership"
"55db394a2647b100090000a6","30 Lessons for Loving","Karl Pillemer","Sex & Relationships"
"5a9274b5b238e10007b13aa3","Let’s talk about change, baby!","Ilja Grzeskowitz","Corporate Culture, Management & Leadership, Entrepreneurship"
"5f69cb786cee070006a731a5","Den Zweifel umarmen","Anselm Grün","Religion & Spirituality, Motivation & Inspiration"
"5e70e90c6cee0700062443e6","Mating in Captivity","Esther Perel","Sex & Relationships"
"547c7f7e63633000098b0300","The Happiness Advantage","Shawn Achor","Psychology, Mindfulness & Happiness, Health & Nutrition"
"5ea307cd6cee070006c2e9ce","You Never Forget Your First","Alexis Coe","Biography & Memoir, History"
"548a1aa23363370009820000","The Language Instinct","Steven Pinker","Science"
"5ba20dcf862c430007e49454","Ten Arguments for Deleting your Social Media Accounts Right Now","Jaron Lanier","Technology & the Future, Society & Culture"
"58530bc058b1350004ed172b","The Necessary Revolution","Peter Senge, Bryan Smith, Nina Kruschwitz, Joe Laur, Sara Schley","Nature & Environment"
"543d4e0463633200081b0000","The Small BIG","Steve J. Martin, Noah J. Goldstein and Robert B. Cialdini","Management & Leadership"
"583226832b89ea0004096a83","Braiding Sweetgrass","Robin Wall Kimmerer","Nature & Environment, Religion & Spirituality"
"5c31dd056cee070007b479af","Durchstarten mit 50 plus","Hans-Georg Willmann","Career & Success"
"548841123835630009120000","A Year with Peter Drucker","Joseph A. Maciariello","Management & Leadership"
"5ea845e16cee0700060f5fae","Talking Across the Divide","Justin Lee","Religion & Spirituality, Communication Skills"
"59c8e068b238e10005c2019b","What Happened","Hillary Clinton","Politics, Biography & Memoir"
"57096a898b5d6e0003000032","How to Raise a Wild Child","Scott D. Sampson","Parenting"
"59f5e58eb238e10006f6076f","Emotional Agility","Susan David","Sex & Relationships, Personal Development"
"565325413266350007310000","How Music Got Free","Stephen Witt","Society & Culture, Economics"
"5cee43206cee0700075a752a","Hacking Darwin","Jamie Metzl","Science, Technology & the Future"
"53fc92223731620008470000","The Particle at the End of the Universe","Sean Carroll","Science"
"5c0d38c76cee0700076a0444","5 Gears","Jeremie Kubicek and Steve Cockram","Productivity"
"52822d8633346400082d0000","Manufacturing Consent","Edward S. Herman and Noam Chomsky","Marketing & Sales, Politics"
"59256927b238e10007b6afd4","It’s Not You","Sara Eckel","Sex & Relationships"
"5da5dccb6cee070008285a97","The Education of Brett Kavanaugh","Robin Pogrebin, Kate Kelly","Politics, Biography & Memoir"
"5b671934b238e100078c2ed4","Us vs. Them","Ian Bremmer","Economics, Politics"
"5518968a3961320007190000","When Genius Failed","Roger Lowenstein","Money & Investments"
"523069aae4b0678a5bde879a","The $100 Startup","Chris Guillebeau","Marketing & Sales, Entrepreneurship"
"5eba69ea6cee070006b5e3d3","The Human Edge","Greg Orme","Creativity, Technology & the Future, Career & Success"
"5b284532b238e1000787b42e","The Almost Nearly Perfect People","Michael Booth","Society & Culture"
"5b6ad4c6b238e10007479790","A Really Good Day","Ayelet Waldman ","Psychology, Personal Development, Health & Nutrition"
"58ff6a3fb238e100061eedef","Night School","Richard Wiseman","Science, Health & Nutrition"
"580b6c9ed4d2ce0003dd2475","The Happiness Track","Emma Seppälä, PhD","Mindfulness & Happiness"
"5f15fcd06cee0700068ac1ab","Drop the Ball","Tiffany Dufu","Productivity, Career & Success"
"55b628473464390007020000","The Diet Myth","Tim Spector","Health & Nutrition"
"5d5977a26cee0700075bceff","Passives Einkommen","Max Osberghaus","Money & Investments"
"5a43b400b238e10007128c56","The One Device","Brian Merchant","Technology & the Future"
"583af051d4507000044fa59e","The 21 Irrefutable Laws of Leadership","John C. Maxwell","Management & Leadership"
"57483c67c678450003db710f","Raise Your Voice","Brian Sooy","Marketing & Sales"
"568b8ae0de78c00007000042","Why Men Love Bitches","Sherry Argov ","Sex & Relationships"
"5cfe64c36cee07000711768b","Was ist so schlimm am Kapitalismus?","Jean Ziegler","Economics, Politics"
"56f3ba842bf5b90007000051","Big Data","Viktor Mayer-Schönberger, Kenneth Cukier","Technology & the Future"
"5cd0c2836cee07000830d51e","Im Weißen Haus","Ben Rhodes","Politics, Biography & Memoir"
"542050066365640008550000","Loneliness","John Cacioppo and William Patrick","Mindfulness & Happiness, Sex & Relationships"
"5d7b66ad6cee070007d55057","Kreativiert euch!","Martin Blach, Bernd Heusinger & Marcel Loko","Creativity"
"5eff3e536cee070006112e48","Permission to Feel","Marc Brackett, PhD","Psychology, Parenting"
"5dced5fe6cee0700084ae98f","Der kleine Gehirnversteher","Lionel Naccache & Karine Naccache","Psychology"
"5f5288526cee0700060847bb","Begin Again","Eddie S. Glaude, Jr.","Society & Culture, Biography & Memoir, History"
"5ed6cb136cee070006cf876d","New Work: Auf dem Weg zur neuen Arbeitswelt","Benedikt Hackl, Marc Wagner, Lars Attmer & Dominik Baumann","Corporate Culture, Management & Leadership, Entrepreneurship"
"5f359b726cee07000650329b","Fast. Feast. Repeat.","Gin Stephens","Health & Nutrition"
"5f85a9986cee07000629f09c","The Great Devaluation","Adam Baratta","Money & Investments, Economics"
"548f024b6532350009df0000","Shortcut","John Pollack","Communication Skills"
"537c71fe34653000076b0000","The Obstacle is the Way","Ryan Holiday","Management & Leadership, Entrepreneurship"
"513f55a1e4b0569be343764b","Selbstvertrauen gewinnen","Susan Jeffers","Psychology, Personal Development, Motivation & Inspiration"
"572eec87a35db30003e6bdbc","Inventology","Pagan Kennedy","Motivation & Inspiration, Entrepreneurship"
"5dd3ee246cee0700084aed82","Dear Girls","Ali Wong","Parenting, Biography & Memoir"
"5623df0332646600072d0000","Flash Boys","Michael Lewis","Economics"
"5da9cb316cee0700074e3b3f","Menschen brauchen Monster","Hubert Filser","Psychology, Society & Culture"
"5ca017826cee070007a55b2e","Wie wir lieben","Friedemann Karig","Sex & Relationships"
"5d44659d6cee07000809a5f9","Die Weisheit der Stoiker","Massimo Pigliucci","Philosophy"
"54298f6d6266610008000000","Affluenza","John de Graaf, David Wann and Thomas H. Naylor","Society & Culture, Economics"
"519bad22e4b034cd5017bb3c","Zukunftsflashs","Daniel Burrus","Management & Leadership, Entrepreneurship"
"58582864d1a2f3000479688c","Salt","Mark Kurlansky","Nature & Environment, Health & Nutrition, History"
"53444bfa6432320007080000","How Children Succeed","Paul Tough","Education, Parenting"
"54b5b2833262620009140000","The Challenger Sale","Matthew Dixon and Brent Adamson","Marketing & Sales"
"5812fe97f70d8c0003094266","Spark","John J. Ratey & Eric Hagerman","Psychology, Health & Nutrition"
"569e2fe3f16f34000700006c","Phishing for Phools","George A. Akerlof, Robert Shiller","Economics"
"5ca27eac6cee070007a590d5","Hello World","Hannah Fry","Technology & the Future"
"50b3bcdae4b00d0268f258bc","Angriff auf die Freiheit","Ilija Trojanow und Juli Zeh","Technology & the Future, Society & Culture, Politics"
"5ac05aeab238e10007c07c98","Get Better","Todd Davis","Corporate Culture, Communication Skills"
"5ac36230b238e10007c07d3c","The Seventh Sense","Joshua Cooper Ramo","Technology & the Future, Economics"
"5a88cfd7b238e1000705417a","The First 20 Hours","Josh Kaufman","Education, Personal Development"
"5281100c34613800111c0000","Psychopathen","Kevin Dutton","Psychology"
"5acca03fb238e1000747de8b","Powerful","Patty McCord","Corporate Culture, Entrepreneurship"
"5a37c3bfb238e1000765bb19","Sonst knallt’s!","Matthias Weik, Götz W. Werner & Marc Friedrich","Economics, Politics"
"5d2cdc446cee070008fd878f","The Proximity Principle","Ken Coleman","Career & Success"
"56143eae3632330007410000","Unlocking Potential","Michael K. Simpson","Corporate Culture, Communication Skills"
"592205fbb238e100077ef9f5","Secondhand Time","Svetlana Alexievich","Politics, History"
"5e68df766cee070006d37b15","Ölbeben","Heike Buchter","Nature & Environment, Economics, Politics"
"5d87d6616cee0700095f1432","The Freelance Mum","Annie Ridout","Career & Success"
"5eabfb9d6cee0700060f4cd8","Leading with Gratitude","Adrian Gostick, Chester Elton","Management & Leadership"
"59b6939fb238e100052dbc50","She Comes First","Ian Kerner, PhD","Sex & Relationships"
"53f481e03433390008ed0000","Wer bist du, wenn du liebst?","Amir Levine und Rachel Heller","Psychology, Sex & Relationships"
"5820f1324d1bae00032dc464","Die Physik der Zukunft","Michio Kaku","Science, Technology & the Future"
"552e2ba639316400077f0000","Dumm wie Brot","David Perlmutter","Science, Health & Nutrition"
"5ef356cb6cee070006c9aa94","Bedtime Biography: Me","Elton John",
"5948d0d1b238e10005eecf8e","Mythos Übergewicht","Achim Peters","Health & Nutrition"
"5e8734426cee070007bf0558","Superhuman Innovation","Chris Duffey","Technology & the Future, Entrepreneurship"
"5bb2823d862c4300075b36d7","deutsch, nicht dumpf","Thea Dorn","Society & Culture"
"58889e74f40da4000409d492","Unmasking the Face","Paul Ekman and Wallace V. Friesen","Psychology"
"5c1a10cf6cee07000841f897","Back to Human","Dan Schawbel","Corporate Culture, Management & Leadership"
"5a2d7814b238e1000a9f2ca5","Verbal Judo","George J. Thompson and Jerry B. Jenkins","Communication Skills"
"532838033635380008340000","Brave New War","John Robb","Technology & the Future, Politics"
"5919b19db238e1000736bc0d","Success Secrets of the Online Marketing Superstars","Mitch Meyerson","Marketing & Sales, Entrepreneurship"
"5b42cd28b238e100076fe92b","Yes We (Still) Can","Dan Pfeiffer","Politics"
"540f2e353934640008330000","The Drunkard’s Walk","Leonard Mlodinow","Science"
"58bd5a220d93aa00045b76bf","Irresistible","Adam Alter","Marketing & Sales, Technology & the Future"
"5ea31d026cee070006614d8a","Shameless","Nadia Bolz-Weber","Sex & Relationships, Religion & Spirituality"
"57c16b3f4a1a18000344dcee","Big Magic","Elizabeth Gilbert","Creativity, Mindfulness & Happiness, Motivation & Inspiration"
"59611767b238e10006ad56df","Nickel & Dimed","Barbara Ehrenreich","Society & Culture, Biography & Memoir"
"5e68d9236cee070006d37ae6","Clever Girl Finance","Bola Sokunbi","Money & Investments"
"5ef35ad46cee070006c9aa99","Bedtime Biography: Tesla","Margaret Cheney",
"55062345666365000a160000","Fault Lines","Raghuram G. Rajan","Economics"
"5c7258dd6cee070008ba6596","Ich weiß nicht, was ich wollen soll","Bas Kast","Mindfulness & Happiness"
"5b9b7c58862c4300079dff02","A History of God","Karen Armstrong","Religion & Spirituality, History"
"5a2d7d06b238e10006427a03","Der große Bio-Schmäh","Clemens G. Arvay","Health & Nutrition, Society & Culture"
"5d9a65ab6cee070008284245","Vom Mitarbeiter zum Mitgestalter","Nicole Pathé & René Borbonus","Career & Success"
"524c3e561a96d43a15000007","The Pomodoro Technique","Francesco Cirillo","Productivity"
"54abf78f3838630009310000","Die Paten des Internets","Joel Kaczmarek","Entrepreneurship"
"5aeeea91b238e1000704a838","Kindheit ohne Strafen","Katharina Saalfrank","Parenting"
"55a38d4337386100076d0000","Work Rules!","Laszlo Bock","Corporate Culture, Management & Leadership"
"5ec828d26cee0700066d1c1c","The Simplicity Principle","Julia Hobsbawm","Management & Leadership, Personal Development, Motivation & Inspiration"
"5dfcba396cee07000788a246","Die Gesetze der menschlichen Natur","Robert Greene","Psychology, Personal Development, Career & Success"
"5c3d08c26cee0700074bfecf","Wie Träume wahr werden","Gerald Hüther","Personal Development, Career & Success, Motivation & Inspiration"
"58457e4763c87d0004f3f5c5","The News","Alain De Botton","Society & Culture, Economics"
"5f5284776cee070006424334","Das Frustjobkillerbuch","Volker Kitz & Manuel Tusch","Career & Success"
"54e3d6d1303764000ab90000","Gang Leader For A Day","Sudhir Venkatesh","Politics, Biography & Memoir"
"5cf7a6a16cee070008ddcaf2","The Desert and the Sea","Michael Scott Moore","Biography & Memoir"
"5563b6716461640007910000","Future Crimes","Marc Goodman","Technology & the Future, Society & Culture"
"5d5bb6906cee0700075bd315","Good Reasons for Bad Feelings","Randolph M. Nesse, MD","Psychology"
"5417e9666362610008100000","You are Now Less Dumb","David McRaney","Psychology"
"59bf9cd7b238e10005c1fbc7","Black Flags","Joby Warrick","Politics, History"
"5b42d0aeb238e100076fe932","Perspektiven einer nachhaltigen Entwicklung","Harald Welzer & Klaus Wiegandt","Nature & Environment, Technology & the Future"
"58eba0fca54bbb000464bb3a","On the Wild Side","Martin Büsser","History"
"54751b8c30386200095b0000","Die sechs Säulen des Selbstwertgefühls","Nathaniel Branden","Psychology, Personal Development"
"5d5055c46cee070009a0e831","Steal the Show","Michael Port","Communication Skills, Career & Success"
"5a3a4c1fb238e1000765bb6b","Ikigai","Hector Garcia Puigcerver and Francesc Miralles","Mindfulness & Happiness, Health & Nutrition"
"50b39687e4b00d0268f25864","Denke nach und werde reich","Napoleon Hill","Money & Investments, Career & Success"
"57000ac7840c420007000027","Wait","Frank Partnoy","Productivity, Personal Development"
"5360d6c46233360007ea0000","The Rise of Superman","Steven Kotler","Psychology, Personal Development"
"574d6cd13f079200037a70e2","Die Wegwerfkuh","Tanja Busse","Nature & Environment, Politics"
"587df559850310000464e8b4","Cooked","Michael Pollan","Science, Health & Nutrition"
"5c1a1e786cee070007a2ecee","Der brennende Hamster","Axel Berger, Thorsten Thews","Health & Nutrition, Career & Success"
"5f5be34b6cee070006c62e15","Skincare","Caroline Hirons","Health & Nutrition"
"582b18354fe8520004998ba5","Getting Everything You Can Out of All You’ve Got","Jay Abraham","Marketing & Sales"
"54bd207b633234000a410000","Moonshot!","John Sculley","Management & Leadership"
"5ca32e116cee0700079f2f0a","Unbox your Life!","Tobias Beck","Personal Development"
"5372313f62643900071c0000","The Design of Everyday Things","Donald A. Norman","Marketing & Sales, Creativity"
"5e54fc3d6cee070006e3e3e0","How to Do Nothing","Jenny Odell","Mindfulness & Happiness, Society & Culture, Economics"
"5ce86e596cee0700073a5aa8","5 Voices","Jeremie Kubicek and Steve Cockram","Communication Skills, Management & Leadership"
"5cd0bf836cee070008f3fd3f","How to Raise Successful People","Esther Wojcicki","Parenting"
"576bb122e0dd250003d615e7","Back Channel to Cuba","William M. LeoGrande & Peter Kornbluh","Politics, History"
"5372226b6264390007010000","Who Owns the Future?","Jaron Lanier","Technology & the Future"
"5b831c55b238e10007d7def2","Der Sieg des Kapitals","Ulrike Herrmann","Economics"
"5858212cd1a2f3000479686d","Strangers Drowning","Larissa MacFarquhar","Motivation & Inspiration, Politics"
"56eeae56dbb9a40007000000","Oxygen","Nick Lane","Nature & Environment, Science"
"5c157ea16cee070007d88939","Practically Radical","William C. Taylor","Personal Development, Management & Leadership"
"570970a18b5d6e0003000066","The Ultimate Introduction to NLP","Dr. Richard Bandler, Alessio Roberti and Owen Fitzpatrick","Psychology, Personal Development"
"5742bdd1a698db00036d1a7a","Sebastians Testbuch","Sebastian Schleicher",
"59ca1cfab238e10005c20231","Patient H.M.","Luke Dittrich","Science, History"
"59ba1b07b238e100052dbce7","Killing the Rising Sun","Bill O’Reilly and Martin Dugard","History"
"59009a93b238e100061eee40","The Female Eunuch","Germaine Greer","Society & Culture"
